,date,index,pull_call_ratio
452,2022-03-30,52.800000000000004,0.6506094714606208
453,2022-03-31,59.199999999999996,0.6778935910029606
454,2022-04-01,59.800000000000004,0.6900881973351168
455,2022-04-02,61.65714285714286,0.6779335314349827
456,2022-04-03,61.65714285714286,0.6779335314349827
457,2022-04-04,61.65714285714286,0.6779335314349827
458,2022-04-05,47.91428571428571,0.713158246892763
459,2022-04-06,46.4,0.7422550449335307
460,2022-04-07,46.82857142857142,0.7427735571360266
461,2022-04-08,46.08571428571429,0.7394676318565463
462,2022-04-09,43.4,0.7899889020884481
463,2022-04-10,43.4,0.7899889020884481
464,2022-04-11,43.4,0.7899889020884481
465,2022-04-12,42.05714285714286,0.7798690913041074
466,2022-04-13,41.800000000000004,0.7383350102618371
467,2022-04-14,39.857142857142854,0.7438279226010369
468,2022-04-15,37.6,0.7440771098451828
469,2022-04-16,37.6,0.7440771098451828
470,2022-04-17,37.6,0.7440771098451828
471,2022-04-18,37.6,0.7440771098451828
472,2022-04-19,39.628571428571426,0.7113687004766953
473,2022-04-20,43.31428571428571,0.7227057486957654
474,2022-04-21,38.94285714285714,0.7658372255962258
475,2022-04-22,31.62857142857143,0.8185398847521931
476,2022-04-23,29.97142857142857,0.8553270564224531
477,2022-04-24,29.97142857142857,0.8553270564224531
478,2022-04-25,29.97142857142857,0.8553270564224531
479,2022-04-26,17.900000000000002,0.8999022742073318
480,2022-04-27,16.271428571428572,0.9290210861824433
481,2022-04-28,24.25714285714286,0.937001736276595
482,2022-04-29,14.328571428571427,0.9245510755275254
483,2022-04-30,13.27142857142857,0.931847813545992
484,2022-05-01,13.27142857142857,0.931847813545992
485,2022-05-02,13.27142857142857,0.931847813545992
486,2022-05-03,30.485714285714288,0.9026362648680066
487,2022-05-04,22.400000000000002,0.8782726234288887
488,2022-05-05,13.128571428571432,0.8750669768255891
489,2022-05-06,12.242857142857146,0.8723754873482539
490,2022-05-07,8.185714285714285,0.8913107428352516
491,2022-05-08,8.185714285714285,0.8913107428352516
492,2022-05-09,8.185714285714285,0.8913107428352516
493,2022-05-10,7.4,0.9199947101928231
494,2022-05-11,4.028571428571429,0.9573402783828915
495,2022-05-12,3.2,0.9758976739046972
496,2022-05-13,11.285714285714286,0.9501010350241254
497,2022-05-14,11.742857142857144,0.9037145080327003
498,2022-05-15,11.742857142857144,0.9037145080327003
499,2022-05-16,11.742857142857144,0.9037145080327003
500,2022-05-17,15.200000000000001,0.8810712544426229
501,2022-05-18,6.6000000000000005,0.8874954310950001
502,2022-05-19,13.714285714285714,0.886193912178646
503,2022-05-20,12.657142857142858,0.9298743647165523
504,2022-05-21,17.885714285714283,0.9251276508126033
505,2022-05-22,17.885714285714283,0.9251276508126033
506,2022-05-23,17.885714285714283,0.9251276508126033
507,2022-05-24,16.0,0.9526112011494536
